category,sub_category,product_name,total_revenue,total_profit,avg_margin_pct,total_units,order_count,revenue_rank
Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",315.372,88.458,13.34375,20,8,267
Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998,38.0,3,2,365
Furniture,Furnishings,"Executive Impressions 14""",377.90999999999997,166.2804,44.0,17,4,256
Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",346.788,93.5883,28.21428571428571,17,7,260
Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,-1.7783999999999978,-4.999999999999998,8,2,345
Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,94.51520000000001,31.16666666666667,16,6,268
Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,-1.0687999999999995,2.0,4,2,364
Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512,25.75,7,2,359
Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,867.2599999999999,266.072,27.75,21,4,194
Furniture,Furnishings,Flat Face Poster Frame,678.24,120.9528,2.1250000000000013,51,12,216
Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,197.104,34.125,24,6,249
Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,62.82,22.8944,29.8,11,5,362
Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,25.763199999999998,19.833333333333332,16,6,356
Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",98.868,42.2436,41.5,7,3,343
Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.056,1260.221,45.3125,29,8,93
Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,14.55,20.5,20,7,371
Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,3.141000000000002,-1.9999999999999976,15,3,306
Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,260.14799999999997,68.46000000000001,24.166666666666668,8,3,277
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,256.1922,20.250000000000004,17,4,215
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.308,101.7868,12.000000000000002,14,6,235
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.232,448.76160000000004,26.25,24,6,170
Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",479.33799999999997,127.2996,28.0,14,2,238
Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,-8.750000000000002,14,2,203
Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,294.3138,21.333333333333332,27,6,179
Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.7359999999999,340.5142,30.285714285714285,27,7,178
Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,247.57199999999997,16.0,17,5,188
Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,201.82500000000002,12.5,31,9,158
Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.864,375.9672,15.0,29,7,137
Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,107.41919999999999,16.125,12,4,224
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,531.948,192.2142,23.791666666666668,21,6,230
Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",253.648,41.8672,12.0,21,6,280
Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,30.582,30.0,3,1,342
Furniture,Furnishings,Longer-Life Soft White Bulbs,115.192,44.7216,32.4,44,10,336
Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,1545.816,362.46720000000005,21.375,18,4,142
Furniture,Furnishings,Luxo Economy Swing Arm Lamp,338.98,94.9144,27.999999999999993,17,5,262
Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,1329.9,345.774,26.0,13,5,157
Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.056,289.5791999999999,-3.6000000000000014,23,5,62
Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,106.09020000000001,8.625000000000002,13,4,164
Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,84.83200000000001,28.0524,30.249999999999996,19,6,353
Furniture,Furnishings,Magnifier Swing Arm Lamp,251.76000000000002,65.4576,25.999999999999993,12,5,281
Furniture,Furnishings,"Master Big Foot Doorstop, Beige",152.064,42.768,28.125,30,6,316
Furniture,Furnishings,"Master Caster Door Stop, Brown",176.784,49.3776,19.333333333333332,38,9,297
Furniture,Furnishings,"Master Caster Door Stop, Gray",47.752,14.224,9.25,10,4,369
Furniture,Furnishings,"Master Caster Door Stop, Large Brown",59.696,14.56,7.000000000000004,10,3,363
Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",154.336,42.2968,24.678571428571423,27,7,315
Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",83.49,31.5744,38.25,12,3,354
Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.7879999999999998,-5.0,8,2,380
Furniture,Furnishings,Nu-Dell Executive Frame,409.536,98.97120000000001,16.0,39,6,252
Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,170.62,56.0352,23.357142857142858,22,7,302
Furniture,Furnishings,Nu-Dell Leatherette Frames,246.64800000000002,81.4512,30.666666666666668,18,3,282
Furniture,Furnishings,Nu-Dell Oak Frame,151.656,35.4576,20.666666666666668,16,3,317
Furniture,Furnishings,OIC Stacking Trays,82.832,26.720000000000002,25.33333333333334,30,6,355
Furniture,Furnishings,Regeneration Desk Collection,35.904,15.206399999999999,41.199999999999996,21,5,377
Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,-173.12879999999998,-17.6,24,5,113
Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,34.0,17,3,254
Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,71.12,6.849999999999997,20,5,266
Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",467.072,162.0512,31.75,17,6,242
Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,26.6875,13,4,259
Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",441.72799999999995,28.257600000000004,2.85,19,5,247
Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,27.75,11,4,288
Furniture,Furnishings,Stackable Trays,65.296,17.1248,24.714285714285715,23,7,360
Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",46.592,-2.8672,-3.5,16,4,370
Furniture,Furnishings,Stacking Trays by OIC,72.708,9.3126,-3.291666666666669,19,6,358
Furniture,Furnishings,Staple-based wall hangings,422.288,121.99359999999999,14.25,62,16,251
Furniture,Furnishings,Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,-21.875,10,6,322
Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,-40.57679999999999,-21.535714285714285,26,7,146
Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,148.372,5.714285714285714,25,7,103
Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,3317.0119999999997,-530.038,-27.5,25,6,78
Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,124.6058,14.035714285714286,23,7,185
Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,-222.73649999999998,-48.800000000000004,15,5,206
Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.76,-57.5,19,4,114
Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,5.0,11,4,300
Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,467.712,-129.92,-45.666666666666664,20,6,241
Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,15.0,10,4,182
Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,-54.0,4,2,295
Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,-2.0416666666666665,24,6,159
Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,51.105599999999995,9.0,7,3,240
Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002,4.666666666666667,8,3,349
Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,6.795999999999999,-17.874999999999996,10,4,320
Furniture,Furnishings,Tensor Computer Mounted Lamp,536.04,144.7308,27.0,36,8,229
Furniture,Furnishings,Tensor Track Tree Floor Lamp,299.85,38.180899999999994,13.375,17,4,269
Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824,9.5736,15.000000000000002,2,1,361
Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,17.5,10,2,311
Furniture,Furnishings,Ultra Door Pull Handle,265.104,74.7972,27.416666666666668,27,6,275
Furniture,Furnishings,Ultra Door Push Plate,149.264,37.4142,28.214285714285715,34,7,319
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,279.558,44.1936,9.555555555555559,38,9,272
Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,23.0,7,4,305
Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.0584,26.0,6,2,352
Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514499999999998,-32.70833333333333,5,2,367
Furniture,Tables,BPI Conference Tables,2241.8675,-795.9725,-35.75757575757576,26,5,104
Furniture,Tables,Balt Solid Wood Rectangular Table,828.0965,-216.2545,-29.034090909090907,11,4,197
Furniture,Tables,Balt Solid Wood Round Tables,6518.754,-1201.0581,-21.333333333333332,19,4,25
Furniture,Tables,Balt Split Level Computer Training Table,1040.625,-357.97499999999997,-40.2,12,5,180
Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.64,-104.832,-10.119047619047619,16,5,174
Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,15.3522,11.25,2,1,325
Furniture,Tables,Bevis 36 x 72 Conference Tables,4332.252,448.164,4.008928571428571,40,8,55
Furniture,Tables,Bevis 44 x 96 Conference Tables,3253.2200000000003,-164.72000000000003,-10.666666666666666,20,5,79
Furniture,Tables,Bevis Boat-Shaped Conference Table,2542.467,-445.587,-18.37301587301587,15,6,97
Furniture,Tables,"Bevis Oval Conference Table, Walnut",6942.068,-856.0144,-21.165178571428573,36,8,20
Furniture,Tables,Bevis Rectangular Conference Tables,1007.262,-586.8396,-61.0,13,4,183
Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",4544.925,-192.18540000000002,-6.580952380952382,24,5,51
Furniture,Tables,Bevis Round Conference Room Tables and Bases,519.941,-39.4438,-4.464285714285714,4,2,231
Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,2297.538,100.97460000000001,-3.264285714285714,19,5,102
Furniture,Tables,"Bevis Round Conference Table Top, X-Base",2671.421,-519.941,-27.496031746031747,20,6,94
Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",2033.496,-456.7032,-25.158730158730155,9,3,116
Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,-1148.4375,-68.72727272727273,15,3,132
Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,7242.768,-532.7613,-9.822916666666666,29,8,19
Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,6776.562000000001,461.127,1.0416666666666667,21,6,22
Furniture,Tables,Bretford Rectangular Conference Table Tops,12995.2915,-327.2331,-6.465277777777778,46,12,3
Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,5634.9,-964.194,-27.875,17,4,36
Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,9544.725,-1934.3976,-31.74768089053803,33,7,9
Furniture,Tables,Bush Advantage Collection Round Conference Table,3401.6000000000004,210.47400000000002,-8.560876623376622,19,4,75
Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",1436.232,-143.6232,-11.145833333333334,12,4,149
Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",3603.288,311.82300000000004,3.125,19,4,68
Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",5098.176,-404.00640000000004,-21.48809523809524,22,6,44
Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4297.644,-611.5877999999999,-27.28571428571429,11,6,56
Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,9917.640000000001,-2876.1156,-24.7,27,5,8
Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3354.89,100.211,-8.69047619047619,18,6,76
Furniture,Tables,Chromcraft Rectangular Conference Tables,4952.673,-450.243,-15.407407407407407,30,9,45
Furniture,Tables,Chromcraft Round Conference Tables,8209.059,-189.9761,-10.015984015984014,61,13,14
Furniture,Tables,Global Adaptabilities Conference Tables,3540.348,354.0348,0.4375,14,4,69
Furniture,Tables,Hon 2111 Invitation Series Corner Table,3140.55,-401.9904,-21.416666666666664,18,4,81
Furniture,Tables,Hon 2111 Invitation Series Straight Table,2040.054,-115.30739999999999,-15.301020408163266,18,7,115
Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",1296.028,-177.3512,-10.0,6,3,163
Furniture,Tables,Hon 4060 Series Tables,1231.56,96.2856,-0.75,13,4,168
Furniture,Tables,Hon 5100 Series Wood Tables,5965.09,-238.60360000000003,-12.261904761904761,26,7,31
Furniture,Tables,Hon 61000 Series Interactive Training Tables,653.121,-148.3962,-22.349206349206348,22,9,218
Furniture,Tables,Hon 94000 Series Round Tables,7404.5,-681.2139999999999,-12.23333333333333,30,5,18
Furniture,Tables,Hon Non-Folding Utility Tables,3775.647,541.654,11.0,29,5,63
Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",4334.8275,430.0695,-0.5530303030303028,22,6,54
Furniture,Tables,Hon Racetrack Conference Tables,3963.901,-598.5228,-14.26785714285714,22,6,60
Furniture,Tables,Hon Rectangular Conference Tables,3481.515,-295.815,-31.41666666666667,20,4,71
Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",3457.442,-392.54799999999994,-13.477891156462581,30,7,72
Furniture,Tables,KI Adjustable-Height Table,4552.641,-248.48219999999998,-6.066017316017316,74,18,50
Furniture,Tables,KI Conference Tables,2140.878,-479.2164,-32.25,44,8,111
Furniture,Tables,Laminate Occasional Tables,2096.168,-206.5342,-8.69047619047619,18,3,112
Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,-328.59,-30.62946428571428,20,8,89
Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,-12.132900000000003,-2.432539682539683,39,9,101
Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,-66.82720000000002,-5.6,23,5,34
Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,-1147.4,-15.885714285714286,25,5,52
Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,-47.61904761904761,5,3,191
Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,54.71640000000002,-6.066666666666666,26,5,82
Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3739.115,608.043,7.96190476190476,14,5,64
Furniture,Tables,Safco Drafting Table,638.8199999999999,34.0704,9.348214285714285,12,4,220
Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2706.08,578.6848,20.916666666666668,14,6,61
Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,2946.2,-872.0751999999999,-148.39999999999998,18,5,56
Office Supplies,Appliances,3M Office Air Cleaner,259.8,90.93,35.0,10,2,389
Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,-20.476799999999997,-25.812499999999993,14,4,348
Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,1207.2,80.47999999999998,-42.1875,20,8,120
Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,-3.6608,-116.0,7,2,931
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,-113.76719999999999,-112.99999999999999,31,6,356
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,432.432,60.424,-15.07638888888889,35,8,287
Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,22.971,-29.5,15,5,531
Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3039.5,401.21400000000006,-55.0,31,7,51
Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",343.076,81.5452,23.944444444444443,41,9,326
Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,448.902,-7.041599999999996,-57.25,14,4,279
Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.96500000000003,105.48499999999999,21.574074074074076,8,3,276
Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,2221.56,476.6256,19.0,24,4,73
Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,3511.012,383.6776,-15.714285714285714,24,7,43
Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",1379.172,199.61700000000002,15.625,13,4,101
Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,1776.048,207.024,-6.199999999999994,40,10,79
Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,262.449,28.749599999999997,-13.969135802469136,29,9,388
Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,631.68,176.8704,28.0,16,3,206
Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,11.25,5,1,518
Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,106.172,2.794,-40.6,10,5,641
Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,1073.676,188.508,-15.714285714285712,30,7,136
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,-34.79999999999999,15,5,185
Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384,26.0,8,1,203
